no,gu,X,Y
WF161916,마포구,126.94267,37.54215
WF161917,동작구,126.9702,37.48628
WF162025,마포구,126.92304,37.55477
WF162026,마포구,126.923836,37.55551
WF162027,마포구,126.92057,37.54887
WF162028,마포구,126.92057,37.54887
WF162029,마포구,126.926285,37.55652
WF162030,마포구,126.92304,37.55477
WF162031,마포구,126.926285,37.55652
WF162033,서대문구,126.92807,37.571426
WF162036,서대문구,126.93698,37.558865
WF162037,서대문구,126.9363,37.55685
WF162038,서대문구,126.9363,37.55685
WF162039,서대문구,126.937546,37.557552
WF162040,서대문구,126.937546,37.557552
WF162041,서대문구,126.939384,37.559032
WF162042,서대문구,126.939384,37.559032
WF162043,서대문구,126.94292,37.558937
WF162044,서대문구,126.942795,37.55759
WF162046,서대문구,126.93695,37.555862
WF162047,서대문구,126.9453,37.559135
WF162107,성북구,127.02943,37.585
WF162124,성북구,127.02996,37.585052
WF162181,송파구,127.10152,37.501434
WF162353,은평구,126.916626,37.61996
WF162376,은평구,126.92136,37.61911
WF162493,중구,127.01415,37.56925
WF170001,마포구,126.89058,37.57596
WF170002,마포구,126.89058,37.57596
WF170003,마포구,126.89058,37.57596
WF170004,마포구,126.89058,37.57596
WF170006,중구,126.97465,37.56455
WF170007,중구,126.97465,37.56455
WF170008,중구,126.978355,37.56689
WF170009,중구,126.978355,37.56689
WF170010,중구,126.978355,37.56689
WF170011,중구,126.97661,37.567486
WF170012,중구,126.97661,37.567486
WF170013,중구,126.97661,37.567486
WF170014,중구,126.97661,37.567486
WF170015,중구,126.97469,37.564564
WF170016,서초구,127.028534,37.469456
WF170017,서초구,127.028534,37.469456
WF170018,서초구,127.028534,37.469456
WF170019,서초구,127.028534,37.469456
WF170020,중구,126.99222,37.55562
WF170021,중구,126.99222,37.55562
WF170022,중구,126.99222,37.55562
WF170023,중구,126.99222,37.55562
WF170024,중구,126.99222,37.55562
WF170025,중구,126.99222,37.55562
WF170026,중구,126.99222,37.55562
WF170027,중구,126.99222,37.55562
WF170028,중구,126.99222,37.55562
WF170029,중구,126.99222,37.55562
WF170030,중구,126.99222,37.55562
WF170031,중구,126.99222,37.55562
WF170032,중구,126.99222,37.55562
WF170033,중구,126.99222,37.55562
WF170034,중구,126.99222,37.55562
WF170035,중구,126.99222,37.55562
WF170036,중구,126.99222,37.55562
WF170037,중구,126.99222,37.55562
WF170038,중구,126.99222,37.55562
WF170039,중구,126.99222,37.55562
WF170040,중구,126.99222,37.55562
WF170041,중구,126.99222,37.55562
WF170042,중구,126.99222,37.55562
WF170043,중구,126.99222,37.55562
WF170044,중구,126.99222,37.55562
WF170045,중구,126.99222,37.55562
WF170046,중구,126.99222,37.55562
WF170047,중구,126.99222,37.55562
WF170048,중구,126.99222,37.55562
WF170049,중구,126.99222,37.55562
WF170050,중구,126.99222,37.55562
WF170051,중구,126.99222,37.55562
WF170052,중구,126.99222,37.55562
WF170053,중구,126.99222,37.55562
WF170054,중구,126.99222,37.55562
WF170055,중구,126.99222,37.55562
WF170056,중구,126.99222,37.55562
WF170057,중구,126.99222,37.55562
WF171001,종로구,126.98785,37.571762
WF171002,종로구,126.98785,37.571762
WF171003,종로구,126.98783,37.57051
WF171004,종로구,126.988846,37.570763
WF171005,종로구,126.999916,37.58209
WF171006,종로구,126.999916,37.58209
WF171007,종로구,127.00077,37.582485
WF171008,종로구,127.015724,37.57003
WF171009,종로구,127.015724,37.57003
WF171010,종로구,127.01572,37.570854
WF171011,종로구,127.01164,37.570705
WF171012,종로구,127.01264,37.57072
WF171013,종로구,127.018295,37.57236
WF171014,종로구,127.01837,37.571846
WF171015,종로구,127.019356,37.571907
WF171028,중구,126.98636,37.560863
WF171038,중구,126.99535,37.561417
WF171068,중구,127.01113,37.566284
WF171135,용산구,126.99215,37.531883
WF171136,용산구,126.99215,37.531883
WF171137,용산구,126.97813,37.54865
WF171138,용산구,126.97813,37.54865
WF171139,용산구,126.98554,37.545994
WF171140,용산구,126.98554,37.545994
WF171141,용산구,126.974846,37.545666
WF171142,용산구,126.974846,37.545666
WF171143,용산구,126.974846,37.545666
WF171144,용산구,126.974846,37.545666
WF171145,용산구,126.974846,37.545666
WF171146,용산구,126.974846,37.545666
WF171147,용산구,126.974846,37.545666
WF171148,용산구,126.974846,37.545666
WF171149,용산구,126.974846,37.545666
WF171150,용산구,126.974846,37.545666
WF171151,용산구,126.96988,37.54538
WF171152,용산구,126.96988,37.54538
WF171153,용산구,126.96988,37.54538
WF171154,용산구,126.96988,37.54538
WF171155,용산구,126.96988,37.54538
WF171156,용산구,126.96988,37.54538
WF171157,용산구,126.96988,37.54538
WF171158,용산구,126.967674,37.537167
WF171159,용산구,126.967674,37.537167
WF171160,용산구,126.967674,37.537167
WF171161,용산구,126.967674,37.537167
WF171162,용산구,126.967674,37.537167
WF171163,용산구,126.965866,37.53873
WF171164,용산구,126.965866,37.53873
WF171165,용산구,126.965866,37.53873
WF171166,용산구,126.965866,37.53873
WF171167,용산구,126.95149,37.534313
WF171168,용산구,126.961845,37.542465
WF171169,용산구,126.961845,37.542465
WF171170,용산구,126.95759,37.53892
WF171171,용산구,126.95759,37.53892
WF171172,용산구,126.9695,37.52898
WF171173,용산구,126.9695,37.52898
WF171174,용산구,126.9695,37.52898
WF171175,용산구,126.9695,37.52898
WF171176,용산구,126.9695,37.52898
WF171177,용산구,126.9695,37.52898
WF171178,용산구,126.9695,37.52898
WF171179,용산구,126.97321,37.52136
WF171180,용산구,126.97321,37.52136
WF171181,용산구,126.97321,37.52136
WF171182,용산구,126.954666,37.526253
WF171183,용산구,126.954666,37.526253
WF171184,용산구,126.954666,37.526253
WF171185,용산구,126.954666,37.526253
WF171186,용산구,126.99505,37.532448
WF171187,용산구,126.99505,37.532448
WF171188,용산구,126.99505,37.532448
WF171189,용산구,126.99019,37.54188
WF171190,용산구,126.99019,37.54188
WF171191,용산구,127.000465,37.534557
WF171192,용산구,127.000465,37.534557
WF171193,용산구,127.000465,37.534557
WF171194,용산구,127.000465,37.534557
WF171195,용산구,126.99464,37.52038
WF171196,용산구,126.99464,37.52038
WF171197,용산구,126.99464,37.52038
WF171198,용산구,126.99464,37.52038
WF171199,용산구,127.00017,37.526245
WF171200,용산구,127.00017,37.526245
WF171201,용산구,127.00017,37.526245
WF171202,용산구,126.96755,37.55392
WF171225,성동구,127.06279,37.55804
WF171226,성동구,127.06279,37.55804
WF171227,성동구,127.06279,37.55804
WF171228,성동구,127.06279,37.55804
WF171229,성동구,127.06279,37.55804
WF171230,성동구,127.06279,37.55804
WF171231,성동구,127.06279,37.55804
WF171232,성동구,127.058044,37.55802
WF171233,성동구,127.058044,37.55802
WF171234,성동구,127.058044,37.55802
WF171235,성동구,127.058044,37.55802
WF171236,성동구,127.058044,37.55802
WF171237,성동구,127.058044,37.55802
WF171262,동대문구,127.07171,37.580914
WF171263,동대문구,127.03704,37.581345
WF171264,동대문구,127.05488,37.5683
WF171265,동대문구,127.051094,37.56921
WF171266,동대문구,127.051094,37.56921
WF171267,동대문구,127.051094,37.56921
WF171268,동대문구,127.05594,37.592785
WF171269,동대문구,127.051186,37.586296
WF171270,동대문구,127.05417,37.58398
WF171271,동대문구,127.0639,37.60296
WF171272,동대문구,127.06046,37.563927
WF171273,동대문구,127.066605,37.578712
WF171274,중랑구,127.07492,37.6078
WF171275,중랑구,127.09969,37.605064
WF171276,중랑구,127.092766,37.606495
WF171277,중랑구,127.092766,37.606495
WF171278,중랑구,127.101395,37.600582
WF171279,중랑구,127.101395,37.600582
WF171280,중랑구,127.101395,37.600582
WF171281,중랑구,127.101395,37.600582
WF171282,중랑구,127.101395,37.600582
WF171283,중랑구,127.101395,37.600582
WF171284,중랑구,127.101395,37.600582
WF171285,중랑구,127.101395,37.600582
WF171286,중랑구,127.07309,37.615192
WF171287,중랑구,127.07292,37.61489
WF171288,성북구,126.99066,37.603687
WF171289,성북구,127.03105,37.60274
WF171290,성북구,127.00901,37.60929
WF171291,성북구,127.03994,37.607548
WF171292,성북구,127.03234,37.60627
WF171293,성북구,127.05114,37.617115
WF171294,성북구,127.02416,37.603367
WF171295,성북구,127.00894,37.604424
WF171296,성북구,127.00894,37.604424
WF171297,성북구,127.0048,37.61334
WF171298,성북구,127.0048,37.61334
WF171299,성북구,127.0048,37.61334
WF171300,성북구,127.0048,37.61334
WF171301,성북구,127.0048,37.61334
WF171302,성북구,127.00108,37.591003
WF171303,성북구,127.00108,37.591003
WF171304,성북구,127.00741,37.585617
WF171305,성북구,127.03302,37.599064
WF171306,성북구,127.03302,37.599064
WF171307,성북구,127.01716,37.610477
WF171308,성북구,127.01716,37.610477
WF171309,성북구,127.0251,37.606674
WF171310,성북구,127.0251,37.606674
WF171311,성북구,127.03358,37.610508
WF171312,성북구,127.03358,37.610508
WF171313,성북구,127.04152,37.614033
WF171314,성북구,127.04152,37.614033
WF171315,성북구,127.04152,37.614033
WF171316,성북구,127.045654,37.60573
WF171317,성북구,127.01717,37.590076
WF171318,성북구,127.01494,37.591244
WF171319,성북구,127.01337,37.591293
WF171320,성북구,127.011246,37.589878
WF171321,성북구,127.00991,37.588985
WF171322,성북구,127.00871,37.588154
WF171323,성북구,127.006714,37.588226
WF171341,도봉구,127.04034,37.647083
WF171342,도봉구,127.04037,37.64844
WF171343,도봉구,127.040115,37.648163
WF171344,도봉구,127.04101,37.647472
WF171345,도봉구,127.04105,37.648037
WF171346,도봉구,127.04779,37.64307
WF171347,도봉구,127.02943,37.653114
WF171348,도봉구,127.02943,37.653114
WF171349,도봉구,127.02943,37.653114
WF171350,도봉구,127.029625,37.6599
WF171351,도봉구,127.029625,37.6599
WF171352,도봉구,127.029625,37.6599
WF171353,도봉구,127.03158,37.6686
WF171354,도봉구,127.0391,37.669098
WF171355,도봉구,127.04855,37.673763
WF171356,도봉구,127.04123,37.67218
WF171357,도봉구,127.045784,37.67454
WF171358,도봉구,127.04219,37.66803
WF171359,도봉구,127.03924,37.6618
WF171360,도봉구,127.04168,37.664642
WF171361,도봉구,127.04078,37.66177
WF171362,도봉구,127.039635,37.661137
WF171363,도봉구,127.03003,37.649883
WF171364,도봉구,127.051,37.650246
WF171365,도봉구,127.03989,37.661613
WF171366,도봉구,127.05225,37.644558
WF171367,도봉구,127.0403,37.653297
WF171368,도봉구,127.04367,37.649834
WF171369,도봉구,127.04853,37.643265
WF171370,도봉구,127.04119,37.63778
WF171371,도봉구,127.03632,37.63835
WF171372,도봉구,127.03521,37.642918
WF171373,도봉구,127.03682,37.650337
WF171374,도봉구,127.03968,37.655144
WF171375,도봉구,127.0432,37.689194
WF171376,도봉구,127.04498,37.685814
WF171377,도봉구,127.03073,37.65955
WF171378,도봉구,127.03715,37.667477
WF171379,도봉구,127.03496,37.649273
WF171380,도봉구,127.044914,37.669483
WF171381,도봉구,127.03251,37.65978
WF171382,도봉구,127.041084,37.647385
WF171383,도봉구,127.04494,37.646744
WF171384,도봉구,127.04075,37.640198
WF171385,도봉구,127.03929,37.644894
WF171386,도봉구,127.02886,37.64445
WF171387,도봉구,127.04792,37.66913
WF171388,도봉구,127.04792,37.66913
WF171389,도봉구,127.04828,37.66911
WF171390,도봉구,127.04828,37.66911
WF171391,도봉구,127.04854,37.652874
WF171392,도봉구,127.04854,37.652874
WF171393,도봉구,127.04776,37.65474
WF171394,도봉구,127.04776,37.65474
WF171395,도봉구,127.04659,37.652973
WF171396,도봉구,127.045944,37.65287
WF171397,도봉구,127.045944,37.65287
WF171398,도봉구,127.035255,37.649166
WF171399,도봉구,127.035255,37.649166
WF171400,도봉구,127.04714,37.689503
WF171401,도봉구,127.04714,37.689503
WF171402,도봉구,127.04714,37.689503
WF171403,도봉구,127.02778,37.66213
WF171404,도봉구,127.02778,37.66213
WF171405,도봉구,127.02778,37.66213
WF171407,도봉구,127.02778,37.66213
WF171408,도봉구,127.02778,37.66213
WF171409,노원구,127.05831,37.644375
WF171412,노원구,127.0572,37.644516
WF171415,노원구,127.073296,37.627968
WF171418,노원구,127.06567,37.639793
WF171419,노원구,127.06539,37.640125
WF171420,노원구,127.06727,37.640285
WF171422,노원구,127.06296,37.64555
WF171429,노원구,127.070145,37.649036
WF171431,노원구,127.07544,37.649036
WF171433,노원구,127.07628,37.658207
WF171438,노원구,127.05717,37.649193
WF171439,노원구,127.07633,37.62992
WF171441,노원구,127.07346,37.62513
WF171445,노원구,127.055145,37.67669
WF171449,노원구,127.07282,37.65976
WF171451,노원구,127.073906,37.660244
WF171455,노원구,127.06203,37.654102
WF171461,노원구,127.076675,37.625427
WF171465,노원구,127.06411,37.656693
WF171469,노원구,127.06313,37.654705
WF171473,노원구,127.08381,37.620464
WF171477,노원구,127.06849,37.635895
WF171479,노원구,127.06447,37.64552
WF171481,노원구,127.05847,37.66478
WF171483,노원구,127.05824,37.675774
WF171487,노원구,127.07534,37.61777
WF171491,노원구,127.035675,37.37515
WF171497,노원구,127.04152,37.37528
WF171499,노원구,127.04403,37.37219
WF171501,노원구,127.06152,37.620876
WF171518,은평구,126.9084,37.614624
WF171519,은평구,126.92148,37.61604
WF171520,서대문구,126.9487,37.594517
WF171521,서대문구,126.95031,37.601627
WF171522,서대문구,126.93193,37.58802
WF171523,서대문구,126.91682,37.57987
WF171524,서대문구,126.9404,37.55787
WF171525,서대문구,126.935905,37.573215
WF171526,서대문구,126.935905,37.573215
WF171527,서대문구,126.94291,37.58999
WF171528,서대문구,126.94291,37.58999
WF171529,서대문구,126.94562,37.588745
WF171530,서대문구,126.94562,37.588745
WF171531,서대문구,126.94562,37.588745
WF171532,서대문구,126.946686,37.58755
WF171533,서대문구,126.94682,37.586536
WF171534,서대문구,126.94682,37.586536
WF171535,서대문구,126.917534,37.568974
WF171536,서대문구,126.917534,37.568974
WF171537,서대문구,126.92311,37.5727
WF171538,서대문구,126.92311,37.5727
WF171539,서대문구,126.92311,37.5727
WF171540,서대문구,126.93265,37.57882
WF171541,서대문구,126.93265,37.57882
WF171542,서대문구,126.931274,37.57826
WF171543,서대문구,126.93789,37.58161
WF171544,서대문구,126.93789,37.58161
WF171545,서대문구,126.94471,37.592102
WF171546,서대문구,126.94471,37.592102
WF171557,마포구,126.90228,37.560474
WF171558,마포구,126.93009,37.549213
WF171559,마포구,126.93009,37.549213
WF171560,마포구,126.93009,37.549213
WF171561,마포구,126.95218,37.547054
WF171562,마포구,126.95218,37.547054
WF171563,마포구,126.95218,37.547054
WF171564,마포구,126.91215,37.55161
WF171565,마포구,126.91215,37.55161
WF171566,마포구,126.91215,37.55161
WF171567,마포구,126.91215,37.55161
WF171568,마포구,126.91215,37.55161
WF171569,마포구,126.91215,37.55161
WF171571,양천구,126.85371,37.518864
WF171572,양천구,126.85371,37.518864
WF171580,양천구,126.86397,37.516647
WF171581,양천구,126.86397,37.516647
WF171582,양천구,126.86699,37.54011
WF171583,양천구,126.86699,37.54011
WF171584,양천구,126.86699,37.54011
WF171585,양천구,126.86699,37.54011
WF171586,양천구,126.87169,37.546333
WF171587,양천구,126.86444,37.544975
WF171588,양천구,126.85076,37.522396
WF171610,강서구,126.8443,37.571804
WF171624,강서구,126.843185,37.55749
WF171625,강서구,126.843185,37.55749
WF171626,강서구,126.843185,37.55749
WF171627,강서구,126.843185,37.55749
WF171628,강서구,126.843185,37.55749
WF171629,강서구,126.843185,37.55749
WF171630,강서구,126.843185,37.55749
WF171631,강서구,126.86664,37.553047
WF171632,강서구,126.86664,37.553047
